,time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7,link_pos_1,link_pos_2,link_pos_3,link_pos_4,link_pos_5,link_pos_6,link_pos_7
381,1639136590079813275,-0.05047893558170369,-1.2998315053356593,-1.0361804286702778,-1.768982709675024,-1.544393978824077,1.8738721314797089,-2.2320100415684436,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.1744064626715418, -0.1101305314478438, 0.3794163902636404]","[0.33220278604153486, -0.20977244085225305, 0.4150788385973716]","[0.5368472350549061, -0.23477893260857946, 0.37513732062353305]","[0.7356119608164958, -0.228086673296019, 0.39037830019223185]","[0.7755346165404802, -0.315210673324642, 0.3578040745075478]"
382,1639136590179501895,1.4862480034177286,-0.022919015503628515,2.154152845198016,-0.00171892531576745,-1.0458874754235976,0.6569518753619437,-2.006750632909697,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.3400000000000001]","[-0.20208001492242697, 0.010209457179427412, 0.39620884764032394]","[-0.38491431413789884, 0.019446585104599894, 0.44706447169589303]","[-0.32602290536236594, -0.16091509040659832, 0.5370726267665663]","[-0.32928888066887035, -0.33235322854518545, 0.6389685942867387]","[-0.2973945610925938, -0.3415129653400823, 0.5433425434396262]"
383,1639136590279506855,2.1094310241790164,-1.8451602428031184,2.744673074129238,0.9951244702170574,1.6754418507596678,-2.0382276770908194,-0.9868412618022376,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.000406410281999889, -0.004795381008498464, 0.5499448478807375]","[-0.000774114823780662, -0.009134059063688908, 0.7398949483442628]","[-0.0014975107343456716, -0.01410206350771542, 0.9498349293631262]","[0.02942237813349626, 0.03322744445515649, 1.1411157913132772]","[-0.04462066177571, 0.005613492667686126, 1.2043659921642065]"
384,1639136590379548464,-2.18796179604902,-0.8923388559380008,1.1211752687370544,1.1277963631749732,0.7126535674840446,-1.3703754024166592,-2.5588267472142587,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.10369347338458962, -0.17352370481202634, 0.2831037132516704]","[0.19751137787461565, -0.3305213424995841, 0.23162612047941]","[0.3349958649407971, -0.4278393955906971, 0.35703430346084175]","[0.47395139608034526, -0.5536299352329704, 0.42524420378500105]","[0.3836588046962147, -0.5446317281628787, 0.470096965245832]"
385,1639136590479557773,-1.81479213891998,-1.5271100899172378,0.8902535099986117,0.1558980288782723,-0.3383334753818921,0.9474675921492786,-1.8154383274069092,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.09461806911516601, 0.13333278397141296, 0.4717944980465807]","[0.18022489355344162, 0.25396720756403757, 0.591037139136375]","[0.11138336173845786, 0.45221320213214544, 0.5833320022090809]","[0.043761743736067144, 0.6320755217711882, 0.6368236160639799]","[-0.030854932950334646, 0.6206256165508153, 0.5693940881795178]"
386,1639136590579475249,1.1277963416353685,-1.5929829184694329,-2.162211777784452,1.0046390978596076,0.3913694301531527,-0.020246377597548104,1.2335056698566569,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.050683817328294786, 0.20358546092481106, 0.3491711919107767]","[0.09654060443574966, 0.38778183033274694, 0.35746893697294746]","[0.12223433749656756, 0.5958900555122392, 0.3460322113033688]","[0.0944166538184732, 0.7922313355462274, 0.36749772386190194]","[0.18589956602009217, 0.8298313976498368, 0.3890059107895719]"
387,1639136590679646319,-2.1198612190955592,1.8023466926145044,0.4541876399753413,0.29036162778033203,-0.7805984347017314,0.15587755036444895,-1.425209981358479,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.08999472076574486, -0.18968195960094458, 0.3353411979821819]","[-0.17141851574511688, -0.3612989706680679, 0.33112609139467153]","[-0.353558856962357, -0.4019557363363943, 0.42741691913365276]","[-0.5451668144853328, -0.44632861338647406, 0.46061222597320417]","[-0.5889682740834534, -0.45282340614625016, 0.5516327720278271]"
388,1639136590779517908,-0.9466558452627628,0.7481560371680409,-2.0278446472235765,0.05662851736791375,2.3336529778293147,0.5107383010512652,2.2605647539364697,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.10667191219734651, -0.17435197891220344, 0.2918077745112332]","[-0.20318459466081407, -0.3320990074522939, 0.24820528478326292]","[-0.33436254773453256, -0.49596251642246025, 0.25461582730114196]","[-0.49734881543624865, -0.6079655407612283, 0.28060215215930406]","[-0.5065235601860891, -0.7043260548371795, 0.251005439744009]"
389,1639136590879606470,-1.5374733682053492,1.2297339406158576,-0.3504607818018677,-0.010732063063504604,1.6861676752735693,-1.8878999270824468,-1.3031869566761884,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.0834877157014171, -0.11592644980632527, 0.49391835355882974]","[0.15902422038442343, -0.22081228534486114, 0.633177816302506]","[0.25327961010195077, -0.3334394848684286, 0.7832812321086614]","[0.3004670362762526, -0.48138903355306883, 0.9084561811002871]","[0.39546438395773853, -0.4878852790481336, 0.9427897321538955]"
390,1639136590979478129,-0.580666239781614,-1.9426509403265984,-1.6841760689993517,-0.013775920485199487,2.8632716246348457,0.8230290271406195,-1.2718921312227816,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.006593525265833053, -0.19779409866152148, 0.41024257938917896]","[0.0125590957453742, -0.37675066411716596, 0.47379538931268483]","[0.018402498757680186, -0.5752667696431936, 0.542039147181188]","[0.010197065020359108, -0.7744710407482811, 0.5479399293897781]","[-0.05201905508276139, -0.727411617153523, 0.6124384181336489]"
391,1639136591079526504,-2.058246576717484,-1.7716174562511444,-1.959790685183142,1.5564243505171813,1.6231005424830074,2.012579870995235,-2.6961169042463955,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.16358041293182354, 0.10732855802910926, 0.2636977776441195]","[-0.3115817389172607, 0.2044353486276605, 0.19466243360788318]","[-0.47662397756871755, 0.3092853101203088, 0.11806253128480057]","[-0.6555238313698875, 0.3958412903050237, 0.10110981456495874]","[-0.6466270453492338, 0.48246186720280343, 0.04950348882480811]"
392,1639136591179475934,-1.3353928026497563,0.3564781110722035,-1.9170815584562,0.7436779255995662,0.12253518796872245,-0.8797771568997534,1.4716077502418368,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.096381969813844, 0.18181249101452385, 0.29811045469455477]","[0.18358470440814753, 0.3463095066939023, 0.2602103898944286]","[0.3640720762681441, 0.2719565793273302, 0.3376439148761351]","[0.5536560939903855, 0.2585605909273965, 0.39816612335435975]","[0.4777144553493596, 0.23852625064061478, 0.46201737807804744]"
393,1639136591279444216,-1.6642478476227043,-0.08330702862643014,0.15167140632745024,-1.5912614805569132,2.1152968017994644,-1.0985268155650936,1.5397769951195983,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.01709264353128741, -0.07126376895458802, 0.5367976543851564]","[0.032557416250984524, -0.13574051229427225, 0.7148526750193317]","[0.1857265703578671, -0.20097129475012754, 0.8428532814646879]","[0.3268145633156286, -0.20479271838763471, 0.9837932153533245]","[0.40458421491863983, -0.25874788246067293, 0.9479294235934204]"
394,1639136591379619169,-2.5057977270162146,0.10489860056399714,-2.5493627484311023,1.9224865277373049,1.577684217515944,1.9363366307219847,1.881035389933256,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.001630619172971401, 0.017398000157908055, 0.5492717149344798]","[0.003105941282772898, 0.03313904791969907, 0.7386127903513934]","[0.015356450289384385, -0.17610064401660275, 0.7516003362119648]","[0.05736223389803072, -0.36684325004602025, 0.7111372371150101]","[-0.03333954437940678, -0.4080192023404541, 0.7291155120588712]"
395,1639136591479571210,2.3018401675537654,-1.906611652704738,1.7605491596446634,1.0354799281761655,1.802197899481706,-1.7490329913159306,-0.1316021432761576,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.017691807312068153, -0.013057049994231778, 0.5488456688549724]","[-0.0336986805938945, -0.0248705714183561, 0.7378012740094672]","[-0.09314128005071234, -0.20551634420970533, 0.6487300545138717]","[-0.15906708164398936, -0.39199622555469066, 0.6229709291823698]","[-0.20968537926527808, -0.3182896707919823, 0.575530211113031]"
396,1639136591579540861,-0.703601055016633,0.0898275271944482,0.6634561328381872,-0.08029748919145274,-2.8456477721329314,1.5367102792513712,1.6763341541815104,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.13237426513866485, -0.14760748829309672, 0.2707967968313476]","[0.2521414574062967, -0.2811571205589103, 0.20818437491688968]","[0.45921875856595973, -0.2463841994885757, 0.2050482459867476]","[0.6542685189193483, -0.2639008844625599, 0.16719000073412357]","[0.6409897005014275, -0.2625024320046475, 0.26752547458134707]"
397,1639136591679513711,-0.1847243569676156,-1.0963254042476964,-0.188851013803832,-0.7044675815184356,-0.685023897937858,0.12649920187632446,-1.7515641575072525,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.014364624263236335, -0.012187851592906007, 0.549153326158886]","[0.02736118907346288, -0.023214955414374953, 0.7383872879216841]","[0.05846951584920428, -0.03600495334674732, 0.9456761876681578]","[0.07156365723115952, 0.010933806038864922, 1.1390922840221296]","[0.009521629313725268, -0.06871883015270136, 1.1462849413632183]"
398,1639136591779444414,1.4152070991690766,1.3595539004834165,-0.09147596875563703,0.4380343774054505,0.9017286523521891,0.09003330272008059,1.820125590975279,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.18362417621318514, 0.034311014497501374, 0.43594225447727086]","[-0.34976033564397374, 0.06535431332948524, 0.5227471513853127]","[-0.4343716361881277, 0.055190724453445444, 0.7146784653530592]","[-0.5570150245254493, 0.013226141697184779, 0.8662768264630457]","[-0.5380779045500661, 0.03351834837134091, 0.9636169612242597]"
399,1639136591879532178,0.5524232473295032,-0.8394961124831066,1.0818620109066264,0.744443064066973,1.4649009006066191,0.9329829434834872,-1.2832748803596932,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.0318186972586926, 0.2028516154757773, 0.38403172269656327]","[0.060607042396591926, 0.38638402947782335, 0.4238699479934155]","[0.07850114212989923, 0.5529709754203223, 0.5504740183714464]","[0.13996473415696103, 0.7249621768111887, 0.6306347537676327]","[0.09675382627738677, 0.7713135756427054, 0.709564185962376]"
400,1639136591979550764,1.882436007123006,0.691526125374843,-0.4243088923631509,-1.188803460357983,-2.0011127241433107,-0.003300989792334619,-0.26130772780535416,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.13305497346609316, -0.08202098289679428, 0.4802459710671969]","[-0.2534380446977862, -0.15623044361213578, 0.6071351829851662]","[-0.3233710435758074, -0.34690669826339154, 0.6605387557129915]","[-0.41646709737633836, -0.4953082399263004, 0.755904353277525]","[-0.4550778972084027, -0.5545496791001865, 0.6834809591224937]"
401,1639136592079515859,2.7060220788428366,1.055107497001396,0.2873970347828849,0.21850229436544444,1.3088730822483083,1.8805818696027137,2.3789855195841176,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.04106246343190439, 0.12746918833761006, 0.5017574731548883]","[-0.07821421606166502, 0.2427984539761437, 0.6481094726759526]","[-0.059103562043055696, 0.44511293118200945, 0.5951601080348334]","[-0.07988124795390894, 0.6434629003170242, 0.5919871736944087]","[-0.03464859254501246, 0.7061701729877787, 0.5266626389554941]"
402,1639136592179562362,1.4846423340321329,1.775120961353645,-1.335556773899386,1.1578859988415449,0.3301095724114917,1.4148252276009714,2.9137930265942122,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.16563229811794683, 0.0770820606782574, 0.4435581852958086]","[-0.31549009165364217, 0.14682297271965503, 0.5372536862776964]","[-0.4522225723057494, 0.2246877959736895, 0.6763266816230872]","[-0.6129743337573026, 0.3111058048089079, 0.7567958616809143]","[-0.5946700505827828, 0.21727027323948417, 0.7900424589887689]"
403,1639136592279628480,-0.7684027694682847,1.7829738819982426,0.6753379407053609,-0.2302577706735576,1.9057331942768732,-1.966840993912166,1.1077203466434882,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.017694078009661898, 0.20486895158199198, 0.29738976318907107]","[0.0337030057317618, 0.3902265744419616, 0.2588376441696208]","[-0.14477355948462298, 0.49759419828142326, 0.28563893181834155]","[-0.28280736454988675, 0.6214222311159412, 0.359108496561426]","[-0.2882619383400793, 0.660258377549853, 0.26579455679393404]"
404,1639136592379505661,1.2987132382225677,-0.3939002557864826,2.3722085443803143,1.2236994493605575,0.05980489891963092,-0.9664342435536286,-1.5115549004592443,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.14760844129019587, -0.14267449340844637, 0.29577628474989964]","[0.28115893579148993, -0.27176093982493754, 0.2557643519045324]","[0.4400311644419482, -0.38365121543185854, 0.1761390971906935]","[0.6049418531471055, -0.43516020780886067, 0.0764607221282123]","[0.5187922515673692, -0.484094891288814, 0.05574519895428591]"
405,1639136592479653512,1.1002444512659006,0.22389257341489754,-1.5775789775585365,1.6276061637414982,0.8284787339668047,1.8950764573733672,-1.5753025216981391,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.02165938283710054, -0.0776316190018105, 0.5339180313077504]","[-0.041255967309649325, -0.14786975047935408, 0.7093676786814445]","[0.11890781395307168, -0.08502476950939004, 0.8297756167026235]","[0.23095558082446677, 0.01920592687130887, 0.9577043072733006]","[0.3225069884529951, 0.02220113301999649, 0.9146362390398411]"
406,1639136592579482861,-2.275521014799536,1.1953231835438178,-2.2306800309492054,-0.053752779121065686,-0.4533417142249298,-0.40594044745112057,0.8152306410896522,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.02113903736236627, 0.04155825519606883, 0.544758522470863]","[0.04026483307036195, 0.07915858132630132, 0.7300162332778256]","[-0.1471773574288434, 0.1730884446883818, 0.7180744582991861]","[-0.3329154109348767, 0.23254300161167316, 0.7599196628135031]","[-0.26578057684946244, 0.30713221704995686, 0.746696463782059]"
407,1639136592679706544,1.6385287646366034,-0.07411396282065175,-1.758030233051778,0.6840020285093513,-1.3072976270694372,0.028650907664149905,0.05978623339504185,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.12656551954764797, -0.14883104106780842, 0.41700967780939135]","[-0.24107718009005874, -0.2834876972726298, 0.48668510058928016]","[-0.37260736768301556, -0.4243968738065399, 0.5700182495775246]","[-0.44463501517653714, -0.580658774496021, 0.6709079239226219]","[-0.5352236682594571, -0.6200564661456834, 0.6488396701335151]"
408,1639136592779594909,0.5251679460923051,-0.4230688725463117,-1.0769394691314755,1.0544314241899038,-2.6586189982795307,1.0661467279983476,2.3877196919375563,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.0010524131318454515, -0.015514032752068033, 0.549423511608338]","[0.0020045964406794348, -0.029550538575391583, 0.7389019268730276]","[-0.12892772611698083, -0.025822337740471914, 0.9030446313353074]","[-0.2945598267758944, -0.029976112960003493, 1.014099768014081]","[-0.2976725611141746, -0.02331390207728487, 1.1150523104837662]"
409,1639136592879572097,-0.24826242358737935,-1.969585948182407,-2.082021806351257,1.6452656700327408,-0.14357507915392187,-0.9243835407992922,-1.8417420914215263,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.07459901883654171, -0.043225983370550544, 0.5314849883157272]","[-0.14209336921289586, -0.08233520641927336, 0.7047333110775919]","[-0.3278395970820767, -0.00412146038132731, 0.7637328768648246]","[-0.47396819337644225, 0.12296381353861463, 0.8114849082114771]","[-0.5514677225983678, 0.08261045223464958, 0.7603877536737579]"
410,1639136592979521937,-1.5536901534413905,0.056515160929539565,2.4596747615376056,1.4233919570042033,1.580433132353344,-1.8870777387148152,-0.4996763430266933,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.18758843840000478, 0.04755214491499541, 0.2584563227918262]","[-0.35731131123789067, 0.09057551412470644, 0.18467871007970518]","[-0.337040222253282, 0.2738567121554435, 0.2851629645666436]","[-0.2840391553042654, 0.4606363261230561, 0.33086583874732806]","[-0.2612778982954611, 0.45994829946966437, 0.42949109818274545]"
411,1639136593079478678,-2.552236438443045,0.12980290746560152,0.28788683843261303,-0.2891384274134245,2.236506394898163,0.5604582796423223,-2.1478937424283657,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.00020290125709946424, -0.011860131572237096, 0.5496647230942037]","[0.00038647858588222207, -0.022590726804284443, 0.7393613773222906]","[-0.12773452499527826, -0.187559797293272, 0.7610458008413906]","[-0.2385561363822266, -0.3328429798831057, 0.8410199048136721]","[-0.16763140437873125, -0.36439349469964405, 0.7760603989269756]"
412,1639136593179590021,0.39612437837333214,-1.5584308683010544,-0.07188246306746747,1.3619568465270475,2.568382599253736,2.0548255533274387,-1.6879910376938714,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.022596468255601455, -0.015108533094817553, 0.5482333591192737]","[-0.04304089191494662, -0.028778158276638027, 0.7366349697509925]","[-0.10257538305508918, -0.08903492447142483, 0.9287931506656522]","[-0.1551659202279322, -0.20157088429439607, 1.084852059884557]","[-0.13460899285567338, -0.16599143084280144, 1.1773561421139243]"
413,1639136593279591589,-1.6952297128558562,-0.3527211831090089,-2.0278353971322334,1.0933803201845187,-2.7769561311920663,0.7686574384394538,-0.991560004533814,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.19372348376615073, -0.08102141130540824, 0.3425966801084865]","[-0.3689971119358838, -0.15432649772372858, 0.3449460573495373]","[-0.4171912858173393, -0.15848979140406194, 0.14059344887679154]","[-0.5098217111608523, -0.12815641519436935, -0.033429482337462874]","[-0.4132055746994342, -0.1022138701992467, -0.018008829483426914]"
414,1639136593379498655,-1.7069327555766185,1.3622478199947006,2.8907632473681746,0.6883943465107634,1.5296738562954428,-0.4087052059330543,-0.7903997279806099,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.009003752145232712, 0.07198416776862701, 0.5370715911489157]","[0.017150004087076128, 0.13711270051151841, 0.7153744593312817]","[0.17778141978371342, 0.07277006894440638, 0.8343600637307761]","[0.29987638990536203, -0.04151041440710643, 0.9430673744138128]","[0.39682183641187496, -0.0162467650167398, 0.9286168235200418]"
415,1639136593479617295,0.519407937934127,1.1706373241369796,-1.3135041719599194,1.875987238652576,0.44409543649720185,-1.4135599153465246,-1.3117485538068259,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.027882891613746325, -0.20354894180390828, 0.38347841586080633]","[-0.05311026973954852, -0.38771227010281684, 0.4228160302110213]","[-0.11108234547102605, -0.5669221206078461, 0.3299555546719154]","[-0.15347894012917762, -0.759136837966877, 0.29769844395225703]","[-0.15357491241873855, -0.7977147350537912, 0.20411838920942704]"
416,1639136593579579476,0.1103383919426042,0.5138774180243946,-0.6669003048558624,1.143802060780283,1.145661644434964,0.04591953262752035,2.6648534335422656,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.16790160555352635, 0.0960020984338415, 0.42180860559163114]","[0.31981258200626844, 0.1828611398747991, 0.49582591541259446]","[0.15597824827946344, 0.312315176939178, 0.5181857763251382]","[0.012195504092449294, 0.4246466169913398, 0.5987628205117996]","[-0.051850151112152916, 0.374584480568225, 0.5384517390576702]"
417,1639136593679526425,1.0736572712508212,-1.0981667113813722,0.17031843917788514,0.6624567361418139,-2.6553445156097224,-0.5128339538018651,2.6859483827060022,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.10259935346006158, 0.011366813812509516, 0.5228774677573186]","[0.1954273399238584, 0.021651073929518032, 0.6883380338234446]","[0.09490067084177685, 0.12947071475201927, 0.837901778949623]","[0.034435319336703185, 0.1963560042955136, 1.0158197075292095]","[-0.03210817851537117, 0.2711447018942367, 1.0307897978795606]"
418,1639136593779479693,0.8618569061985508,-0.4649702949593682,-2.8581586542548103,-0.7386751204283739,0.8907643474096778,-1.581629010977751,-2.747018554125073,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.08917250027848715, -0.16434494945034958, 0.4355981316985077]","[-0.1698523814836419, -0.31303799895258744, 0.5220916794257641]","[-0.24855695222717966, -0.5039949928502798, 0.4841309493796746]","[-0.3622715765206682, -0.652156201638969, 0.41411859024169695]","[-0.37036552157894065, -0.7372238981807566, 0.46837230033112776]"
419,1639136593879573903,-0.7837318372080269,1.3577543378431558,-1.0772192885248717,-1.4512523820735916,2.0946007579718207,-1.901739136681688,-2.3022322926237897,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.06130299166863548, -0.07147484739655674, 0.5277053259822804]","[-0.11676760317903666, -0.1361425664689995, 0.6975339542519802]","[-0.2110749998432802, -0.3068353550003212, 0.7754447165240471]","[-0.3332406814146304, -0.46292436675377313, 0.7977215353283162]","[-0.3491172776465086, -0.4134294335982367, 0.8845758690372272]"
420,1639136593979482569,-1.3877800058276435,1.53197193999015,-1.2868450974680006,-1.8847417601556555,1.0331471039426179,-1.777701784678665,0.7896376522625368,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.14537698682741101, -0.14489330139670564, 0.38440115889643167]","[0.2769085463385884, -0.2759872407549768, 0.42457363599316467]","[0.17942036808832623, -0.43806309300646207, 0.33331864589180193]","[0.06579578676165304, -0.5468519279807257, 0.21068531476489896]","[0.043649179761138246, -0.5548556536959077, 0.3091279791591589]"
421,1639136594079454335,-1.255273751728834,-0.26795012629842874,1.0365780812951382,0.843780294773345,-1.9111659239208292,0.0906390823720722,0.8453354779544004,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.03819043106416441, -0.2063372263597217, 0.34815107313856575]","[0.0727436782183711, -0.3930232883040641, 0.35552585359722877]","[-0.12719011868225413, -0.3663347140354441, 0.29709472439020557]","[-0.3107089755131712, -0.2909259623489607, 0.2766291592487383]","[-0.3162453161091756, -0.3855430545916132, 0.3121600583135016]"
422,1639136594179510852,1.1783113911523446,-0.4527150012032417,-0.4908283688408082,-1.6385357010997152,-2.854715309047668,-0.9906285839011008,-0.5214327626281938,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.017252986580885334, 0.052853944971125666, 0.542506283742083]","[-0.03286283158174259, 0.10067418089763491, 0.7257262547468352]","[-0.19661181560886493, 0.16713439251434625, 0.8391692382316993]","[-0.373573018492832, 0.24328868391726557, 0.8908388286575842]","[-0.4106605973338654, 0.2461143437042111, 0.9849771159931767]"
423,1639136594279625274,0.037819768309977686,-1.1922525057340696,-0.7920932680977772,-0.7766279894906172,2.3368997344163334,1.7706885116157198,-0.054686001094411914,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.03513352454010635, -0.08487123309252204, 0.5288451991625536]","[-0.06692099912485817, -0.1616594916044154, 0.6997051412620241]","[0.09026269614583474, -0.04015477667959721, 0.7677484377142729]","[0.1924655859694354, 0.10593513876448554, 0.8571732436533728]","[0.26079403992873895, 0.1332125980089424, 0.7876559609339056]"
424,1639136594379481849,-2.0077483430374183,-1.7505395023129735,2.516264599020845,-1.9237583771559932,-1.4312381235833336,-0.5210287149616706,-0.3723353555401028,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.3400000000000001]","[-0.19499325725997355, -0.0073781178739170845, 0.4176092326967892]","[-0.371415728114256, -0.014053557854149842, 0.4878271098986826]","[-0.46836217610380027, -0.1225663330801548, 0.6392416529087949]","[-0.5087307792933181, -0.21159791165396016, 0.8131043685587684]","[-0.5821919388743554, -0.14552741838223934, 0.7911125984653702]"
425,1639136594479500739,-1.1891119258556684,0.5456920276606323,1.511842010400898,-1.7420570785352734,-1.8590231092546117,-0.1129534505512646,-0.9689412558139936,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.08743607101816384, 0.18720428832764774, 0.3024568526007]","[0.16654489717830084, 0.3565795968141796, 0.2684892430489911]","[0.22874383946706972, 0.21717513278564782, 0.12427521118289223]","[0.3248260958514838, 0.13135633792098947, -0.028000277508024224]","[0.27782845933089223, 0.05828205066741356, -0.07993158505809697]"
426,1639136594579426283,-0.11963092709147415,-1.8805180644975257,1.0079258470560784,-0.9287345061029691,-2.4442847422666385,1.8239182763048356,-0.4620274597395615,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.0405978131662566, -0.10114881827184, 0.5195013485418091]","[0.07732916793660276, -0.1926644157555704, 0.6819073305558064]","[0.2659955360793251, -0.10815428521845133, 0.6449879675001701]","[0.4526136326979212, -0.042047241262904045, 0.669237395409127]","[0.505785420133297, 0.008907793021591948, 0.5997979577530438]"
427,1639136594679516783,-0.8126374556642673,-0.08465170080365758,-0.8181328740353333,0.9230868131000398,-2.333664319511493,0.7691946835514845,-0.9565939917211024,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.19857836197827472, 0.023870095094620566, 0.2759933385170023]","[-0.37824449900613843, 0.045466847800202374, 0.21808254955623232]","[-0.5073455059835776, 0.2042446715496714, 0.265226294451963]","[-0.6373847846570164, 0.35461655408380943, 0.24902219172360618]","[-0.6711207070027773, 0.28197941705860663, 0.3109190726487604]"
428,1639136594779425661,-0.7376391325759721,0.9051318999798408,-0.04085244342669237,1.8818412851567172,2.2269858533408877,1.9076461602955763,-2.3422993420900364,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.01220852081786261, 0.012892421886012702, 0.5492480286104336]","[-0.023254325366654886, 0.02455699406920689, 0.7385676735436866]","[-0.02030089355623846, 0.19920529750333119, 0.8551406007100028]","[0.027829594783106842, 0.3790171341095399, 0.9268040468211008]","[-0.054137384524769544, 0.42948290900148267, 0.9581107532543546]"
429,1639136594879477494,-0.13913611645802826,-1.0302550305458742,2.4338534531158142,1.3204892859060569,0.4921674794975885,-1.0182593520712218,-2.8584091262095632,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.12223277519079742, -0.11108143489451808, 0.46969218747068364]","[0.2328243336974007, -0.21158368551269557, 0.5870327380393664]","[0.10960801308999554, -0.0885754249313983, 0.7044495433303333]","[0.04403630132046285, 0.031807874222338106, 0.8493381277684293]","[0.03594970350348762, 0.06792940196127076, 0.7551291464049097]"
430,1639136594979466275,2.3910962911731533,0.4784934680787853,-2.094411354737454,0.5672760592717934,1.4561510783519904,-1.744992568608832,-1.1823946643388523,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.17832028210461787, 0.024972143962864405, 0.44806604006822626]","[-0.3396576801991231, 0.047565988501612616, 0.5458400763204647]","[-0.32338758949631824, -0.08827329607098469, 0.7051604231545318]","[-0.3110132837075112, -0.16513852169355875, 0.8887989366701774]","[-0.23668535796424492, -0.23317778523268734, 0.8792329515271555]"
431,1639136595079406022,1.1056805723787655,0.3410428024432037,0.7939350958693518,0.8266452580138344,0.4323957747423095,1.526114604952903,0.2367986753326021,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.07071639253188922, 0.06594473537897226, 0.5264148162112473]","[-0.13469789053759185, 0.12560901976881436, 0.6950758404023577]","[-0.2976142276496993, 0.14391383103587113, 0.8263130340116831]","[-0.40784410781889224, 0.18128628102811195, 0.9882919323270589]","[-0.42198472482790417, 0.0846358653843784, 0.9617545981260132]"
